"","Div","Season","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR"
"2262","D1","201617","26/02/17","Schalke 04","Hoffenheim",1,1,"D",1,0,"H"
"2263","D1","201617","03/03/17","Augsburg","RB Leipzig",2,2,"D",1,1,"D"
"2264","D1","201617","04/03/17","Dortmund","Leverkusen",6,2,"H",2,0,"H"
"2265","D1","201617","04/03/17","FC Koln","Bayern Munich",0,3,"A",0,1,"A"
"2266","D1","201617","04/03/17","Hoffenheim","Ingolstadt",5,2,"H",1,1,"D"
"2267","D1","201617","04/03/17","Mainz","Wolfsburg",1,1,"D",1,1,"D"
"2268","D1","201617","04/03/17","M'gladbach","Schalke 04",4,2,"H",1,1,"D"
"2269","D1","201617","04/03/17","Werder Bremen","Darmstadt",2,0,"H",0,0,"D"
"2270","D1","201617","05/03/17","Ein Frankfurt","Freiburg",1,2,"A",1,1,"D"
"2271","D1","201617","05/03/17","Hamburg","Hertha",1,0,"H",0,0,"D"
"2272","D1","201617","10/03/17","Leverkusen","Werder Bremen",1,1,"D",1,0,"H"
"2273","D1","201617","11/03/17","Bayern Munich","Ein Frankfurt",3,0,"H",2,0,"H"
"2274","D1","201617","11/03/17","Darmstadt","Mainz",2,1,"H",2,1,"H"
"2275","D1","201617","11/03/17","Freiburg","Hoffenheim",1,1,"D",0,0,"D"
"2276","D1","201617","11/03/17","Hertha","Dortmund",2,1,"H",1,0,"H"
"2277","D1","201617","11/03/17","Ingolstadt","FC Koln",2,2,"D",1,1,"D"
"2278","D1","201617","11/03/17","RB Leipzig","Wolfsburg",0,1,"A",0,1,"A"
"2279","D1","201617","12/03/17","Hamburg","M'gladbach",2,1,"H",1,1,"D"
"2280","D1","201617","12/03/17","Schalke 04","Augsburg",3,0,"H",3,0,"H"
"2281","D1","201617","17/03/17","Dortmund","Ingolstadt",1,0,"H",1,0,"H"
"2282","D1","201617","18/03/17","Augsburg","Freiburg",1,1,"D",1,1,"D"
"2283","D1","201617","18/03/17","Ein Frankfurt","Hamburg",0,0,"D",0,0,"D"
"2284","D1","201617","18/03/17","FC Koln","Hertha",4,2,"H",3,0,"H"
"2285","D1","201617","18/03/17","Hoffenheim","Leverkusen",1,0,"H",0,0,"D"
"2286","D1","201617","18/03/17","Werder Bremen","RB Leipzig",3,0,"H",1,0,"H"
"2287","D1","201617","18/03/17","Wolfsburg","Darmstadt",1,0,"H",1,0,"H"
"2288","D1","201617","19/03/17","Mainz","Schalke 04",0,1,"A",0,0,"D"
"2289","D1","201617","19/03/17","M'gladbach","Bayern Munich",0,1,"A",0,0,"D"
"2290","D1","201617","31/03/17","Hertha","Hoffenheim",1,3,"A",1,1,"D"
"2291","D1","201617","01/04/17","Bayern Munich","Augsburg",6,0,"H",2,0,"H"
"2292","D1","201617","01/04/17","Ein Frankfurt","M'gladbach",0,0,"D",0,0,"D"
"2293","D1","201617","01/04/17","Freiburg","Werder Bremen",2,5,"A",0,2,"A"
"2294","D1","201617","01/04/17","Hamburg","FC Koln",2,1,"H",1,1,"D"
"2295","D1","201617","01/04/17","RB Leipzig","Darmstadt",4,0,"H",1,0,"H"
"2296","D1","201617","01/04/17","Schalke 04","Dortmund",1,1,"D",0,0,"D"
"2297","D1","201617","02/04/17","Ingolstadt","Mainz",2,1,"H",1,0,"H"
"2298","D1","201617","02/04/17","Leverkusen","Wolfsburg",3,3,"D",1,0,"H"
"2299","D1","201617","04/04/17","Dortmund","Hamburg",3,0,"H",1,0,"H"
"2300","D1","201617","04/04/17","FC Koln","Ein Frankfurt",1,0,"H",0,0,"D"
"2301","D1","201617","04/04/17","Hoffenheim","Bayern Munich",1,0,"H",1,0,"H"
"2302","D1","201617","04/04/17","Werder Bremen","Schalke 04",3,0,"H",1,0,"H"
"2303","D1","201617","05/04/17","Augsburg","Ingolstadt",2,3,"A",0,2,"A"
"2304","D1","201617","05/04/17","Darmstadt","Leverkusen",0,2,"A",0,1,"A"
"2305","D1","201617","05/04/17","Mainz","RB Leipzig",2,3,"A",0,0,"D"
"2306","D1","201617","05/04/17","M'gladbach","Hertha",1,0,"H",1,0,"H"
"2307","D1","201617","05/04/17","Wolfsburg","Freiburg",0,1,"A",0,0,"D"
"2308","D1","201617","07/04/17","Ein Frankfurt","Werder Bremen",2,2,"D",0,2,"A"
"2309","D1","201617","08/04/17","Bayern Munich","Dortmund",4,1,"H",2,1,"H"
"2310","D1","201617","08/04/17","FC Koln","M'gladbach",2,3,"A",1,1,"D"
"2311","D1","201617","08/04/17","Freiburg","Mainz",1,0,"H",0,0,"D"
"2312","D1","201617","08/04/17","Hamburg","Hoffenheim",2,1,"H",1,1,"D"
"2313","D1","201617","08/04/17","RB Leipzig","Leverkusen",1,0,"H",0,0,"D"
"2314","D1","201617","08/04/17","Schalke 04","Wolfsburg",4,1,"H",2,0,"H"
"2315","D1","201617","09/04/17","Hertha","Augsburg",2,0,"H",2,0,"H"
"2316","D1","201617","09/04/17","Ingolstadt","Darmstadt",3,2,"H",1,2,"A"
"2317","D1","201617","15/04/17","Augsburg","FC Koln",2,1,"H",2,0,"H"
"2318","D1","201617","15/04/17","Dortmund","Ein Frankfurt",3,1,"H",2,1,"H"
"2319","D1","201617","15/04/17","Hoffenheim","M'gladbach",5,3,"H",2,2,"D"
"2320","D1","201617","15/04/17","Leverkusen","Bayern Munich",0,0,"D",0,0,"D"
"2321","D1","201617","15/04/17","Mainz","Hertha",1,0,"H",1,0,"H"
"2322","D1","201617","15/04/17","RB Leipzig","Freiburg",4,0,"H",2,0,"H"
"2323","D1","201617","15/04/17","Wolfsburg","Ingolstadt",3,0,"H",1,0,"H"
"2324","D1","201617","16/04/17","Darmstadt","Schalke 04",2,1,"H",1,0,"H"
"2325","D1","201617","16/04/17","Werder Bremen","Hamburg",2,1,"H",1,1,"D"
"2326","D1","201617","21/04/17","FC Koln","Hoffenheim",1,1,"D",0,0,"D"
"2327","D1","201617","22/04/17","Bayern Munich","Mainz",2,2,"D",1,2,"A"
"2328","D1","201617","22/04/17","Ein Frankfurt","Augsburg",3,1,"H",0,1,"A"
"2329","D1","201617","22/04/17","Hamburg","Darmstadt",1,2,"A",0,0,"D"
"2330","D1","201617","22/04/17","Hertha","Wolfsburg",1,0,"H",0,0,"D"
"2331","D1","201617","22/04/17","Ingolstadt","Werder Bremen",2,4,"A",1,1,"D"
"2332","D1","201617","22/04/17","M'gladbach","Dortmund",2,3,"A",1,1,"D"
"2333","D1","201617","23/04/17","Freiburg","Leverkusen",2,1,"H",1,0,"H"
"2334","D1","201617","23/04/17","Schalke 04","RB Leipzig",1,1,"D",0,1,"A"
"2335","D1","201617","28/04/17","Leverkusen","Schalke 04",1,4,"A",0,3,"A"
"2336","D1","201617","29/04/17","Darmstadt","Freiburg",3,0,"H",2,0,"H"
"2337","D1","201617","29/04/17","Dortmund","FC Koln",0,0,"D",0,0,"D"
"2338","D1","201617","29/04/17","Mainz","M'gladbach",1,2,"A",0,1,"A"
"2339","D1","201617","29/04/17","RB Leipzig","Ingolstadt",0,0,"D",0,0,"D"
"2340","D1","201617","29/04/17","Werder Bremen","Hertha",2,0,"H",2,0,"H"
"2341","D1","201617","29/04/17","Wolfsburg","Bayern Munich",0,6,"A",0,3,"A"
"2342","D1","201617","30/04/17","Augsburg","Hamburg",4,0,"H",2,0,"H"
"2343","D1","201617","30/04/17","Hoffenheim","Ein Frankfurt",1,0,"H",0,0,"D"
"2344","D1","201617","05/05/17","FC Koln","Werder Bremen",4,3,"H",3,2,"H"
"2345","D1","201617","06/05/17","Bayern Munich","Darmstadt",1,0,"H",1,0,"H"
"2346","D1","201617","06/05/17","Dortmund","Hoffenheim",2,1,"H",1,0,"H"
"2347","D1","201617","06/05/17","Ein Frankfurt","Wolfsburg",0,2,"A",0,0,"D"
"2348","D1","201617","06/05/17","Hertha","RB Leipzig",1,4,"A",0,1,"A"
"2349","D1","201617","06/05/17","Ingolstadt","Leverkusen",1,1,"D",0,0,"D"
"2350","D1","201617","06/05/17","M'gladbach","Augsburg",1,1,"D",0,0,"D"
"2351","D1","201617","07/05/17","Freiburg","Schalke 04",2,0,"H",2,0,"H"
"2352","D1","201617","07/05/17","Hamburg","Mainz",0,0,"D",0,0,"D"
"2353","D1","201617","13/05/17","Augsburg","Dortmund",1,1,"D",1,1,"D"
"2354","D1","201617","13/05/17","Darmstadt","Hertha",0,2,"A",0,2,"A"
"2355","D1","201617","13/05/17","Freiburg","Ingolstadt",1,1,"D",1,1,"D"
"2356","D1","201617","13/05/17","Leverkusen","FC Koln",2,2,"D",0,1,"A"
"2357","D1","201617","13/05/17","Mainz","Ein Frankfurt",4,2,"H",0,1,"A"
"2358","D1","201617","13/05/17","RB Leipzig","Bayern Munich",4,5,"A",2,1,"H"
"2359","D1","201617","13/05/17","Schalke 04","Hamburg",1,1,"D",1,0,"H"
"2360","D1","201617","13/05/17","Werder Bremen","Hoffenheim",3,5,"A",0,3,"A"
"2361","D1","201617","13/05/17","Wolfsburg","M'gladbach",1,1,"D",0,1,"A"
"2362","D1","201617","20/05/17","Bayern Munich","Freiburg",4,1,"H",1,0,"H"
"2363","D1","201617","20/05/17","Dortmund","Werder Bremen",4,3,"H",2,1,"H"
"2364","D1","201617","20/05/17","Ein Frankfurt","RB Leipzig",2,2,"D",0,1,"A"
"2365","D1","201617","20/05/17","FC Koln","Mainz",2,0,"H",1,0,"H"
"2366","D1","201617","20/05/17","Hamburg","Wolfsburg",2,1,"H",1,1,"D"
"2367","D1","201617","20/05/17","Hertha","Leverkusen",2,6,"A",0,3,"A"
"2368","D1","201617","20/05/17","Hoffenheim","Augsburg",0,0,"D",0,0,"D"
"2369","D1","201617","20/05/17","Ingolstadt","Schalke 04",1,1,"D",1,1,"D"
"2370","D1","201617","20/05/17","M'gladbach","Darmstadt",2,2,"D",0,0,"D"
